index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A
462,4610,4.6100,0.000000,0.00000,0.0000,-0.2579
463,4620,4.6200,0.000000,0.00000,0.0000,-0.1938
464,4630,4.6300,0.000000,0.00000,0.0000,-0.2289
465,4640,4.6400,0.000000,0.00000,0.0000,-0.1877
466,4650,4.6500,0.000000,0.00000,0.0000,-0.1603
467,4660,4.6600,0.000000,0.00000,0.0000,-0.1923
468,4670,4.6700,0.000000,0.00000,0.0000,-0.2198
469,4680,4.6800,0.000000,0.00000,0.0000,-0.1908
470,4690,4.6900,0.000000,0.00000,0.0000,-0.2060
471,4700,4.7000,0.000000,0.00000,0.0000,-0.1770
472,4710,4.7100,0.000000,0.00000,0.0000,-0.3052
473,4720,4.7200,0.000000,0.00000,0.0000,-0.1435
474,4730,4.7300,0.000000,0.00000,0.0000,-0.1862
475,4740,4.7400,0.000000,0.00000,0.0000,-0.1633
476,4750,4.7500,0.000000,0.00000,0.0000,-0.2320
477,4760,4.7600,0.000000,0.00000,0.0000,-0.1328
478,4770,4.7700,0.000000,0.00000,0.0000,-0.1877
479,4780,4.7800,0.000000,0.00000,0.0000,-0.1007
480,4790,4.7900,0.000000,0.00000,0.0000,-0.2518
481,4800,4.8000,0.000000,0.00000,0.0000,-0.2717
482,4810,4.8100,0.000000,0.00000,0.0000,-0.0839
483,4820,4.8200,0.000000,0.00000,0.0000,-0.1603
484,4830,4.8300,0.000000,0.00000,0.0000,-0.2091
485,4840,4.8400,0.000000,0.00000,0.0000,-0.1893
486,4850,4.8500,0.000000,0.00000,0.0000,-0.1770
487,4860,4.8600,0.000000,0.00000,0.0000,-0.1511
488,4870,4.8700,0.000000,0.00000,0.0000,-0.0946
489,4880,4.8800,0.000000,0.00000,0.0000,-0.2564
490,4890,4.8900,0.000000,0.00000,0.0000,-0.1954
491,4900,4.9000,0.000000,0.00000,0.0000,-0.2045
492,4910,4.9100,0.000000,0.00000,0.0000,-0.1358
493,4920,4.9200,0.000000,0.00000,0.0000,-0.1267
494,4930,4.9300,0.000000,0.00000,0.0000,-0.1480
495,4940,4.9400,0.000000,0.00000,0.0000,-0.1587
496,4950,4.9500,0.000000,0.00000,0.0000,-0.1694
497,4960,4.9600,0.000000,0.00000,0.0000,-0.2350
498,4970,4.9700,0.000000,0.00000,0.0000,-0.0931
499,4980,4.9800,0.000000,0.00000,0.0000,-0.1389
