time_s,t_us,pcnt_count,d_pcnt,dpos_m,position_m,dir_m1_0_p1,adc_a,adc_b
3.919843,26296431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.929843,26306431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.939843,26316431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.949839,26326427,-2,0,0.00000000,-0.00026599,0,4095,4095
3.959843,26336431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.969843,26346431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.979843,26356431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.989843,26366431,-2,0,0.00000000,-0.00026599,0,4095,4095
3.999839,26376427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.009843,26386431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.019843,26396431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.029843,26406431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.039843,26416431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.049839,26426427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.059839,26436427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.069839,26446427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.079839,26456427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.089839,26466427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.099843,26476431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.109843,26486431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.119843,26496431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.129843,26506431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.139839,26516427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.149839,26526427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.159839,26536427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.169839,26546427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.179839,26556427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.189839,26566427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.199839,26576427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.209839,26586427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.219839,26596427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.229839,26606427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.239839,26616427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.249839,26626427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.259839,26636427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.269839,26646427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.279839,26656427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.289839,26666427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.299839,26676427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.309839,26686427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.319839,26696427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.329839,26706427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.339839,26716427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.349839,26726427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.359839,26736427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.369839,26746427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.379839,26756427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.389839,26766427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.399839,26776427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.409843,26786431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.419843,26796431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.429839,26806427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.439839,26816427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.449839,26826427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.459843,26836431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.469843,26846431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.479843,26856431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.489843,26866431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.499843,26876431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.509839,26886427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.519843,26896431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.529843,26906431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.539843,26916431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.549839,26926427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.559839,26936427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.569839,26946427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.579839,26956427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.589843,26966431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.599843,26976431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.609843,26986431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.619843,26996431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.629843,27006431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.639843,27016431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.649843,27026431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.659843,27036431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.669843,27046431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.679843,27056431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.689843,27066431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.699839,27076427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.709839,27086427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.719839,27096427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.729839,27106427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.739839,27116427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.749843,27126431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.759839,27136427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.769839,27146427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.779839,27156427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.789839,27166427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.799839,27176427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.809843,27186431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.819843,27196431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.829839,27206427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.839839,27216427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.849839,27226427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.859839,27236427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.869839,27246427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.879839,27256427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.889843,27266431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.899839,27276427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.909843,27286431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.919843,27296431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.929843,27306431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.939839,27316427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.949839,27326427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.959839,27336427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.969839,27346427,-2,0,0.00000000,-0.00026599,0,4095,4095
4.979843,27356431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.989843,27366431,-2,0,0.00000000,-0.00026599,0,4095,4095
4.999843,27376431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.009843,27386431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.019843,27396431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.029839,27406427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.039843,27416431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.049843,27426431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.059843,27436431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.069843,27446431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.079839,27456427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.089839,27466427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.099839,27476427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.109839,27486427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.119843,27496431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.129843,27506431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.139843,27516431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.149843,27526431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.159843,27536431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.169839,27546427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.179839,27556427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.189839,27566427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.199839,27576427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.209843,27586431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.219843,27596431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.229843,27606431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.239843,27616431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.249843,27626431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.259843,27636431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.269843,27646431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.279843,27656431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.289843,27666431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.299843,27676431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.309843,27686431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.319843,27696431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.329843,27706431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.339843,27716431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.349843,27726431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.359843,27736431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.369843,27746431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.379843,27756431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.389843,27766431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.399839,27776427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.409839,27786427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.419839,27796427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.429843,27806431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.439839,27816427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.449839,27826427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.459839,27836427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.469839,27846427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.479839,27856427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.489843,27866431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.499843,27876431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.509843,27886431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.519843,27896431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.529839,27906427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.539843,27916431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.549843,27926431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.559843,27936431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.569843,27946431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.579843,27956431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.589843,27966431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.599843,27976431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.609843,27986431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.619843,27996431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.629843,28006431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.639843,28016431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.649843,28026431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.659843,28036431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.669843,28046431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.679843,28056431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.689839,28066427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.699843,28076431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.709843,28086431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.719839,28096427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.729839,28106427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.739839,28116427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.749839,28126427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.759839,28136427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.769843,28146431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.779843,28156431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.789843,28166431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.799839,28176427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.809839,28186427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.819839,28196427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.829839,28206427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.839839,28216427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.849839,28226427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.859839,28236427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.869839,28246427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.879843,28256431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.889843,28266431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.899843,28276431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.909843,28286431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.919843,28296431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.929843,28306431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.939843,28316431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.949843,28326431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.959843,28336431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.969839,28346427,-2,0,0.00000000,-0.00026599,0,4095,4095
5.979843,28356431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.989843,28366431,-2,0,0.00000000,-0.00026599,0,4095,4095
5.999843,28376431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.009843,28386431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.019843,28396431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.029843,28406431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.039843,28416431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.049843,28426431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.059843,28436431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.069843,28446431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.079843,28456431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.089843,28466431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.099843,28476431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.109843,28486431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.119843,28496431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.129843,28506431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.139843,28516431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.149839,28526427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.159839,28536427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.169839,28546427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.179839,28556427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.189839,28566427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.199839,28576427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.209843,28586431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.219839,28596427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.229839,28606427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.239839,28616427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.249839,28626427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.259839,28636427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.269843,28646431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.279843,28656431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.289843,28666431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.299839,28676427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.309839,28686427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.319839,28696427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.329839,28706427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.339839,28716427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.349839,28726427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.359839,28736427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.369839,28746427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.379839,28756427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.389839,28766427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.399843,28776431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.409843,28786431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.419839,28796427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.429839,28806427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.439839,28816427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.449839,28826427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.459839,28836427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.469843,28846431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.479843,28856431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.489839,28866427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.499843,28876431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.509843,28886431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.519843,28896431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.529843,28906431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.539843,28916431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.549843,28926431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.559843,28936431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.569843,28946431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.579843,28956431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.589843,28966431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.599839,28976427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.609839,28986427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.619843,28996431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.629843,29006431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.639843,29016431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.649843,29026431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.659843,29036431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.669843,29046431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.679843,29056431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.689843,29066431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.699843,29076431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.709843,29086431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.719839,29096427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.729839,29106427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.739839,29116427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.749839,29126427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.759839,29136427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.769843,29146431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.779843,29156431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.789843,29166431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.799843,29176431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.809843,29186431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.819843,29196431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.829843,29206431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.839843,29216431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.849843,29226431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.859839,29236427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.869839,29246427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.879839,29256427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.889839,29266427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.899839,29276427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.909839,29286427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.919839,29296427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.929839,29306427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.939839,29316427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.949839,29326427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.959839,29336427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.969839,29346427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.979839,29356427,-2,0,0.00000000,-0.00026599,0,4095,4095
6.989843,29366431,-2,0,0.00000000,-0.00026599,0,4095,4095
6.999843,29376431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.009839,29386427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.019839,29396427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.029843,29406431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.039843,29416431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.049843,29426431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.059843,29436431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.069839,29446427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.079839,29456427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.089839,29466427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.099839,29476427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.109839,29486427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.119839,29496427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.129839,29506427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.139839,29516427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.149839,29526427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.159839,29536427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.169839,29546427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.179843,29556431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.189839,29566427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.199839,29576427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.209839,29586427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.219839,29596427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.229839,29606427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.239839,29616427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.249839,29626427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.259839,29636427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.269839,29646427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.279839,29656427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.289839,29666427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.299839,29676427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.309839,29686427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.319839,29696427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.329839,29706427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.339839,29716427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.349839,29726427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.359839,29736427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.369839,29746427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.379843,29756431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.389843,29766431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.399843,29776431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.409843,29786431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.419843,29796431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.429843,29806431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.439839,29816427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.449839,29826427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.459843,29836431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.469843,29846431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.479843,29856431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.489843,29866431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.499839,29876427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.509843,29886431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.519843,29896431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.529843,29906431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.539843,29916431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.549843,29926431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.559843,29936431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.569843,29946431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.579843,29956431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.589843,29966431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.599843,29976431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.609843,29986431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.619843,29996431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.629843,30006431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.639843,30016431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.649843,30026431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.659839,30036427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.669843,30046431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.679843,30056431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.689843,30066431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.699843,30076431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.709843,30086431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.719843,30096431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.729843,30106431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.739843,30116431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.749843,30126431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.759839,30136427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.769839,30146427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.779843,30156431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.789843,30166431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.799843,30176431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.809843,30186431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.819843,30196431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.829843,30206431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.839843,30216431,-2,0,0.00000000,-0.00026599,0,4095,4095
7.849839,30226427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.859839,30236427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.869839,30246427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.879839,30256427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.889839,30266427,-2,0,0.00000000,-0.00026599,0,4095,4095
