time_s,t_us,pcnt_count,d_pcnt,dpos_m,position_m,dir_m1_0_p1
1.289834,22762380,0,0,0.00000000,0.00000000,0
1.299834,22772380,0,0,0.00000000,0.00000000,0
1.309834,22782380,0,0,0.00000000,0.00000000,0
1.319834,22792380,0,0,0.00000000,0.00000000,0
1.329834,22802380,0,0,0.00000000,0.00000000,0
1.339834,22812380,0,0,0.00000000,0.00000000,0
1.349834,22822380,0,0,0.00000000,0.00000000,0
1.359834,22832380,0,0,0.00000000,0.00000000,0
1.369834,22842380,0,0,0.00000000,0.00000000,0
1.379834,22852380,0,0,0.00000000,0.00000000,0
1.389834,22862380,0,0,0.00000000,0.00000000,0
1.399834,22872380,0,0,0.00000000,0.00000000,0
1.409834,22882380,0,0,0.00000000,0.00000000,0
1.419834,22892380,0,0,0.00000000,0.00000000,0
1.429834,22902380,0,0,0.00000000,0.00000000,0
1.439834,22912380,0,0,0.00000000,0.00000000,0
1.449834,22922380,0,0,0.00000000,0.00000000,0
1.459834,22932380,0,0,0.00000000,0.00000000,0
1.469834,22942380,0,0,0.00000000,0.00000000,0
1.479834,22952380,0,0,0.00000000,0.00000000,0
1.489834,22962380,0,0,0.00000000,0.00000000,0
1.499834,22972380,0,0,0.00000000,0.00000000,0
1.509834,22982380,0,0,0.00000000,0.00000000,0
1.519834,22992380,0,0,0.00000000,0.00000000,0
1.529834,23002380,0,0,0.00000000,0.00000000,0
1.539834,23012380,0,0,0.00000000,0.00000000,0
1.549834,23022380,0,0,0.00000000,0.00000000,0
1.559834,23032380,0,0,0.00000000,0.00000000,0
1.569834,23042380,0,0,0.00000000,0.00000000,0
1.579834,23052380,0,0,0.00000000,0.00000000,0
1.589834,23062380,0,0,0.00000000,0.00000000,0
1.599834,23072380,0,0,0.00000000,0.00000000,0
1.609834,23082380,0,0,0.00000000,0.00000000,0
1.619834,23092380,0,0,0.00000000,0.00000000,0
1.629834,23102380,0,0,0.00000000,0.00000000,0
1.639834,23112380,0,0,0.00000000,0.00000000,0
1.649834,23122380,0,0,0.00000000,0.00000000,0
1.659834,23132380,0,0,0.00000000,0.00000000,0
1.669834,23142380,0,0,0.00000000,0.00000000,0
1.679834,23152380,0,0,0.00000000,0.00000000,0
1.689834,23162380,0,0,0.00000000,0.00000000,0
1.699834,23172380,0,0,0.00000000,0.00000000,0
1.709834,23182380,0,0,0.00000000,0.00000000,0
1.719834,23192380,0,0,0.00000000,0.00000000,0
1.729834,23202380,0,0,0.00000000,0.00000000,0
1.739834,23212380,0,0,0.00000000,0.00000000,0
1.749834,23222380,0,0,0.00000000,0.00000000,0
1.759834,23232380,0,0,0.00000000,0.00000000,0
1.769834,23242380,0,0,0.00000000,0.00000000,0
1.779834,23252380,0,0,0.00000000,0.00000000,0
1.789834,23262380,0,0,0.00000000,0.00000000,0
1.799834,23272380,0,0,0.00000000,0.00000000,0
1.809834,23282380,0,0,0.00000000,0.00000000,0
1.819834,23292380,0,0,0.00000000,0.00000000,0
1.829834,23302380,0,0,0.00000000,0.00000000,0
1.839834,23312380,0,0,0.00000000,0.00000000,0
1.849834,23322380,0,0,0.00000000,0.00000000,0
1.859834,23332380,0,0,0.00000000,0.00000000,0
1.869834,23342380,0,0,0.00000000,0.00000000,0
1.879834,23352380,0,0,0.00000000,0.00000000,0
1.889834,23362380,0,0,0.00000000,0.00000000,0
1.899834,23372380,0,0,0.00000000,0.00000000,0
1.909834,23382380,0,0,0.00000000,0.00000000,0
1.919834,23392380,0,0,0.00000000,0.00000000,0
1.929834,23402380,0,0,0.00000000,0.00000000,0
1.939834,23412380,0,0,0.00000000,0.00000000,0
1.949834,23422380,0,0,0.00000000,0.00000000,0
1.959834,23432380,0,0,0.00000000,0.00000000,0
1.969834,23442380,0,0,0.00000000,0.00000000,0
1.979834,23452380,0,0,0.00000000,0.00000000,0
1.989834,23462380,0,0,0.00000000,0.00000000,0
1.999834,23472380,0,0,0.00000000,0.00000000,0
2.009834,23482380,0,0,0.00000000,0.00000000,0
2.019834,23492380,0,0,0.00000000,0.00000000,0
2.029834,23502380,0,0,0.00000000,0.00000000,0
2.039834,23512380,0,0,0.00000000,0.00000000,0
2.049834,23522380,0,0,0.00000000,0.00000000,0
2.059834,23532380,0,0,0.00000000,0.00000000,0
2.069834,23542380,0,0,0.00000000,0.00000000,0
2.079834,23552380,0,0,0.00000000,0.00000000,0
2.089834,23562380,0,0,0.00000000,0.00000000,0
2.099834,23572380,0,0,0.00000000,0.00000000,0
2.109834,23582380,0,0,0.00000000,0.00000000,0
2.119834,23592380,0,0,0.00000000,0.00000000,0
2.129834,23602380,0,0,0.00000000,0.00000000,0
2.139834,23612380,0,0,0.00000000,0.00000000,0
2.149834,23622380,0,0,0.00000000,0.00000000,0
