host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775847561.877334,7.265536069869995,enc,,,,,483371.0,31313.0,4.16444,0.8113
1775847561.877335,7.2655370235443115,enc,,,,,483381.0,31373.0,4.17242,0.7979
1775847561.877337,7.265538930892944,enc,,,,,483391.0,31432.0,4.18027,0.7847
1775847561.8773382,7.26554012298584,enc,,,,,483401.0,31491.0,4.18812,0.7846
1775847561.99306,7.3812620639801025,enc,,,,,483411.0,31550.0,4.19596,0.7847
1775847561.993068,7.381269931793213,enc,,,,,483421.0,31609.0,4.20381,0.7847
1775847561.9930692,7.381271123886108,enc,,,,,483431.0,31670.0,4.21192,0.8112
1775847561.993071,7.381273031234741,enc,,,,,483441.0,31731.0,4.22004,0.8113
1775847561.993072,7.381273984909058,enc,,,,,483451.0,31793.0,4.22828,0.8245
1775847561.993073,7.381274938583374,enc,,,,,483461.0,31853.0,4.23626,0.7979
1775847561.993537,7.381738901138306,enc,,,,,483561.0,32453.0,4.31606,0.798
1775847562.130421,7.518622875213623,enc,,,,,483571.0,32512.0,4.3239,0.7846
1775847562.130432,7.518633842468262,enc,,,,,483581.0,32570.0,4.33162,0.7714
1775847562.130433,7.518635034561157,enc,,,,,483591.0,32628.0,4.33933,0.7714
1775847562.130435,7.51863694190979,enc,,,,,483601.0,32686.0,4.34704,0.7713
1775847562.1304362,7.5186381340026855,enc,,,,,483611.0,32746.0,4.35502,0.798
1775847562.1304371,7.518639087677002,enc,,,,,483621.0,32807.0,4.36314,0.8112
1775847562.130438,7.518640041351318,enc,,,,,483631.0,32868.0,4.37125,0.8113
1775847562.1304388,7.518640756607056,enc,,,,,483641.0,32929.0,4.37936,0.8112
1775847562.130441,7.518642902374268,enc,,,,,483651.0,32989.0,4.38734,0.798
1775847562.130442,7.518643856048584,enc,,,,,483661.0,33047.0,4.39506,0.7714
1775847562.2655308,7.653732776641846,enc,,,,,483671.0,33106.0,4.4029,0.7846
1775847562.26554,7.653741836547852,enc,,,,,483681.0,33165.0,4.41075,0.7847
1775847562.2655418,7.653743743896484,enc,,,,,483691.0,33224.0,4.4186,0.7846
1775847562.265543,7.65374493598938,enc,,,,,483701.0,33284.0,4.42658,0.798
1775847562.2666612,7.654863119125366,enc,,,,,483801.0,33879.0,4.50571,0.8113
1775847562.2666628,7.65486478805542,enc,,,,,483811.0,33941.0,4.51395,0.8245
1775847562.402984,7.7911858558654785,enc,,,,,483821.0,34001.0,4.52193,0.798
1775847562.402998,7.7911999225616455,enc,,,,,483831.0,34061.0,4.52991,0.7979
1775847562.403,7.791202068328857,enc,,,,,483841.0,34119.0,4.53763,0.7714
1775847562.403002,7.79120397567749,enc,,,,,483851.0,34177.0,4.54534,0.7714
1775847562.403004,7.791205883026123,enc,,,,,483861.0,34236.0,4.55319,0.7846
1775847562.403005,7.7912068367004395,enc,,,,,483871.0,34296.0,4.56117,0.798
1775847562.4030058,7.791207790374756,enc,,,,,483881.0,34357.0,4.56928,0.8112
1775847562.403008,7.791209936141968,enc,,,,,483891.0,34418.0,4.57739,0.8113
1775847562.403009,7.791210889816284,enc,,,,,483901.0,34478.0,4.58537,0.7979
1775847562.40301,7.791211843490601,enc,,,,,483911.0,34538.0,4.59335,0.798
1775847562.403011,7.791213035583496,enc,,,,,483921.0,34597.0,4.6012,0.7846
1775847562.4030132,7.791215181350708,enc,,,,,483931.0,34657.0,4.60918,0.798
1775847562.521564,7.909765958786011,enc,,,,,483941.0,34716.0,4.61702,0.7846
1775847562.521576,7.909777879714966,enc,,,,,483951.0,34776.0,4.625,0.798
1775847562.521578,7.909780025482178,enc,,,,,483961.0,34836.0,4.63298,0.7979
1775847562.52158,7.9097819328308105,enc,,,,,483971.0,34898.0,4.64123,0.8246
1775847562.522051,7.910253047943115,enc,,,,,484071.0,35500.0,4.72129,0.8379
1775847562.522053,7.910254955291748,enc,,,,,484081.0,35562.0,4.72954,0.8245
1775847562.522054,7.9102559089660645,enc,,,,,484091.0,35623.0,4.73765,0.8113
1775847562.522055,7.910256862640381,enc,,,,,484101.0,35682.0,4.74549,0.7846
1775847562.658923,8.047124862670898,enc,,,,,484111.0,35741.0,4.75334,0.7847
1775847562.658934,8.047136068344116,enc,,,,,484121.0,35798.0,4.76092,0.7581
1775847562.658936,8.047137975692749,enc,,,,,484131.0,35858.0,4.7689,0.7979
1775847562.658937,8.047138929367065,enc,,,,,484141.0,35917.0,4.77675,0.7847
1775847562.6589382,8.047140121459961,enc,,,,,484151.0,35979.0,4.78499,0.8245
1775847562.658939,8.047140836715698,enc,,,,,484161.0,36040.0,4.79311,0.8113
1775847562.658941,8.04714298248291,enc,,,,,484171.0,36101.0,4.80122,0.8112
1775847562.658942,8.047143936157227,enc,,,,,484181.0,36161.0,4.8092,0.798
1775847562.658943,8.047144889831543,enc,,,,,484191.0,36222.0,4.81731,0.8112
1775847562.658944,8.04714584350586,enc,,,,,484201.0,36279.0,4.82489,0.7581
1775847562.794928,8.183130025863647,enc,,,,,484211.0,36334.0,4.83221,0.7315
1775847562.794942,8.183143854141235,enc,,,,,484221.0,36382.0,4.83859,0.6383
1775847562.794944,8.183145999908447,enc,,,,,484231.0,36421.0,4.84378,0.5187
1775847562.794945,8.183146953582764,enc,,,,,484241.0,36449.0,4.8475,0.3724
1775847562.796455,8.184656858444214,enc,,,,,484341.0,36488.0,4.85269,0.0133
1775847562.796456,8.18465805053711,enc,,,,,484351.0,36488.0,4.85269,0.0
1775847562.932758,8.32096004486084,enc,,,,,484361.0,36488.0,4.85269,0.0
1775847562.9327738,8.32097578048706,enc,,,,,484371.0,36488.0,4.85269,0.0
1775847562.932776,8.320977926254272,enc,,,,,484381.0,36488.0,4.85269,0.0
1775847562.932777,8.320978879928589,enc,,,,,484391.0,36488.0,4.85269,0.0
1775847562.932778,8.320979833602905,enc,,,,,484401.0,36488.0,4.85269,0.0
1775847562.93278,8.320981979370117,enc,,,,,484411.0,36489.0,4.85282,0.0133
1775847562.932781,8.320982933044434,enc,,,,,484421.0,36490.0,4.85295,0.0133
