host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775848932.128966,4.015385150909424,enc,,,,,42600.0,27502.0,3.6576,4.841
1775848932.1296902,4.016109228134155,enc,,,,,42730.0,32392.0,4.30794,5.2001
1775848932.260664,4.147083044052124,enc,,,,,42740.0,32786.0,4.36034,5.24
1775848932.260677,4.147096157073975,enc,,,,,42750.0,33182.0,4.41301,5.2666
1775848932.26068,4.147099018096924,enc,,,,,42760.0,33580.0,4.46594,5.2932
1775848932.260681,4.14709997177124,enc,,,,,42770.0,33980.0,4.51914,5.3197
1775848932.260682,4.147101163864136,enc,,,,,42780.0,34383.0,4.57274,5.3597
1775848932.260684,4.1471030712127686,enc,,,,,42790.0,34786.0,4.62633,5.3596
1775848932.260685,4.147104024887085,enc,,,,,42800.0,35190.0,4.68006,5.373
1775848932.374233,4.2606520652771,enc,,,,,42810.0,35595.0,4.73392,5.3863
1775848932.374241,4.260660171508789,enc,,,,,42820.0,36000.0,4.78779,5.3863
1775848932.374243,4.260662078857422,enc,,,,,42830.0,36404.0,4.84152,5.373
1775848932.3742442,4.260663270950317,enc,,,,,42840.0,36805.0,4.89485,5.3331
1775848932.3742452,4.260664224624634,enc,,,,,42850.0,37201.0,4.94751,5.2666
1775848932.3742468,4.2606658935546875,enc,,,,,42860.0,37592.0,4.99951,5.2001
1775848932.374248,4.260667085647583,enc,,,,,42870.0,37980.0,5.05112,5.1602
1775848932.509408,4.395827054977417,enc,,,,,42960.0,41263.0,5.48773,4.6282
1775848932.509422,4.395841121673584,enc,,,,,42970.0,41609.0,5.53375,4.6016
1775848932.509423,4.3958420753479,enc,,,,,42980.0,41951.0,5.57924,4.5484
1775848932.509797,4.396216154098511,enc,,,,,42990.0,42289.0,5.62419,4.4952
1775848932.5097978,4.396216869354248,enc,,,,,43000.0,42624.0,5.66874,4.4553
1775848932.5098,4.39621901512146,enc,,,,,43010.0,42957.0,5.71303,4.4287
1775848932.509801,4.396219968795776,enc,,,,,43020.0,43287.0,5.75692,4.3888
1775848932.509802,4.396221160888672,enc,,,,,43030.0,43612.0,5.80014,4.3223
1775848932.509803,4.396222114562988,enc,,,,,43040.0,43932.0,5.8427,4.2558
1775848932.640467,4.526885986328125,enc,,,,,43050.0,44248.0,5.88472,4.2026
1775848932.640531,4.526950120925903,enc,,,,,43060.0,44559.0,5.92608,4.1361
1775848932.640533,4.526952028274536,enc,,,,,43070.0,44867.0,5.96705,4.0962
1775848932.640534,4.5269529819488525,enc,,,,,43080.0,45172.0,6.00761,4.0563
1775848932.640536,4.5269551277160645,enc,,,,,43090.0,45473.0,6.04764,4.0031
