host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775849367.705562,1.3097970485687256,enc,,,,,128384.0,588.0,0.0782,0.9177
1775849367.705564,1.3097989559173584,enc,,,,,128394.0,661.0,0.08791,0.9709
1775849367.705566,1.3098008632659912,enc,,,,,128464.0,1334.0,0.17741,1.423
1775849367.705567,1.3098018169403076,enc,,,,,128474.0,1450.0,0.19284,1.5427
1775849367.705569,1.3098039627075195,enc,,,,,128484.0,1575.0,0.20947,1.6624
1775849367.837537,1.4417719841003418,enc,,,,,128494.0,1705.0,0.22675,1.7289
1775849367.837552,1.4417870044708252,enc,,,,,128504.0,1835.0,0.24404,1.7289
1775849367.837554,1.441788911819458,enc,,,,,128514.0,1968.0,0.26173,1.7688
1775849367.837556,1.4417908191680908,enc,,,,,128524.0,2106.0,0.28009,1.8353
1775849367.837557,1.4417920112609863,enc,,,,,128534.0,2248.0,0.29897,1.8885
1775849367.837559,1.4417939186096191,enc,,,,,128544.0,2395.0,0.31852,1.955
1775849367.8375602,1.4417951107025146,enc,,,,,128554.0,2550.0,0.33913,2.0614
1775849367.8375611,1.441796064376831,enc,,,,,128564.0,2713.0,0.36081,2.1678
1775849367.8375628,1.4417977333068848,enc,,,,,128574.0,2881.0,0.38316,2.2343
1775849367.837564,1.4417989253997803,enc,,,,,128584.0,3052.0,0.4059,2.2742
1775849367.950388,1.5546228885650635,enc,,,,,128674.0,4796.0,0.63784,2.8328
1775849367.951329,1.5555639266967773,enc,,,,,128695.0,5253.0,0.69862,2.9259
1775849367.9513311,1.5555660724639893,enc,,,,,128705.0,5479.0,0.72867,3.0057
1775849367.951333,1.555567979812622,enc,,,,,128715.0,5711.0,0.75953,3.0855
1775849367.951334,1.5555689334869385,enc,,,,,128725.0,5949.0,0.79118,3.1653
1775849367.951335,1.5555698871612549,enc,,,,,128735.0,6193.0,0.82363,3.2451
1775849367.951336,1.5555708408355713,enc,,,,,128745.0,6440.0,0.85648,3.285
1775849368.08504,1.6892750263214111,enc,,,,,128755.0,6692.0,0.89,3.3514
1775849368.085052,1.6892869472503662,enc,,,,,128765.0,6948.0,0.92404,3.4046
1775849368.085054,1.689288854598999,enc,,,,,128775.0,7209.0,0.95875,3.4711
1775849368.0850549,1.6892898082733154,enc,,,,,128785.0,7475.0,0.99413,3.5376
1775849368.085056,1.689291000366211,enc,,,,,128795.0,7746.0,1.03017,3.6041
1775849368.085058,1.6892929077148438,enc,,,,,128805.0,8022.0,1.06688,3.6706
1775849368.0850592,1.6892940998077393,enc,,,,,128815.0,8302.0,1.10412,3.7238
1775849368.08506,1.6892948150634766,enc,,,,,128825.0,8586.0,1.14189,3.777
1775849368.0850618,1.6892967224121094,enc,,,,,128835.0,8876.0,1.18046,3.8568
1775849368.085063,1.6892979145050049,enc,,,,,128845.0,9171.0,1.21969,3.9233
1775849368.085064,1.6892988681793213,enc,,,,,128855.0,9471.0,1.25959,3.9898
1775849368.085065,1.6892998218536377,enc,,,,,128865.0,9775.0,1.30002,4.043
1775849368.217154,1.8213889598846436,enc,,,,,128875.0,10085.0,1.34125,4.1228
1775849368.217163,1.8213980197906494,enc,,,,,128945.0,12395.0,1.64846,4.6282
1775849368.217165,1.8213999271392822,enc,,,,,128955.0,12747.0,1.69528,4.6814
1775849368.2171671,1.8214020729064941,enc,,,,,128965.0,13102.0,1.74249,4.7213
1775849368.217168,1.8214030265808105,enc,,,,,128975.0,13459.0,1.78997,4.7479
1775849368.21717,1.8214049339294434,enc,,,,,128985.0,13820.0,1.83798,4.8011
1775849368.217172,1.8214068412780762,enc,,,,,128995.0,14186.0,1.88665,4.8676
1775849368.217173,1.8214080333709717,enc,,,,,129005.0,14558.0,1.93613,4.9474
1775849368.217175,1.8214099407196045,enc,,,,,129015.0,14939.0,1.9868,5.0671
1775849368.217176,1.821410894393921,enc,,,,,129025.0,15325.0,2.03813,5.1336
1775849368.217178,1.8214130401611328,enc,,,,,129035.0,15717.0,2.09027,5.2134
1775849368.348911,1.953145980834961,enc,,,,,129045.0,16110.0,2.14253,5.2267
1775849368.3489249,1.9531598091125488,enc,,,,,129055.0,16507.0,2.19533,5.2799
1775849368.348927,1.9531619548797607,enc,,,,,129065.0,16906.0,2.2484,5.3065
1775849368.348929,1.9531638622283936,enc,,,,,129075.0,17310.0,2.30213,5.373
1775849368.34893,1.95316481590271,enc,,,,,129085.0,17720.0,2.35666,5.4528
1775849368.348932,1.9531669616699219,enc,,,,,129095.0,18136.0,2.41198,5.5326
1775849368.3489332,1.9531681537628174,enc,,,,,129105.0,18557.0,2.46797,5.5991
1775849368.348935,1.953169822692871,enc,,,,,129115.0,18983.0,2.52463,5.6655
1775849368.3489358,1.9531707763671875,enc,,,,,129125.0,19414.0,2.58195,5.732
1775849368.348937,1.953171968460083,enc,,,,,129135.0,19850.0,2.63993,5.7986
1775849368.46339,2.067625045776367,enc,,,,,129145.0,20291.0,2.69858,5.865
1775849368.4634,2.0676348209381104,enc,,,,,129155.0,20734.0,2.7575,5.8917
1775849368.463402,2.0676369667053223,enc,,,,,129165.0,21180.0,2.81681,5.9315
